"Year","c","chemistry","MWh","chem_share_mwh"
"2019","Peru","NMC 532",0.111701089249523,0.19946623080272
"2019","Peru","NMC 622",0.0854373856885337,0.152566760158096
"2019","Philippines","NMC 811",12.6398108825634,0.647531295213288
"2019","Philippines","NMC 111",0.00850513388148144,0.000435713825895566
"2019","Philippines","NMC 532",3.8935808252691,0.19946623080272
"2019","Philippines","NMC 622",2.97810315828603,0.152566760158096
"2019","Poland","NMC 811",42.4724841968529,0.543453719527399
"2019","Poland","LFP",1.54,0.0197049629636264
"2019","Poland","LMO",0.2475,0.00316686904772568
"2019","Poland","NCA",7.731,0.0989214731635038
"2019","Poland","NMC 111",3.07157907983985,0.0393021766286324
"2019","Poland","NMC 532",13.0832693310735,0.167406063384386
"2019","Poland","NMC 622",10.0070673922337,0.128044735284727
"2019","Portugal","NMC 811",147.649468597238,0.379544638870234
"2019","Portugal","LMO",0.241,0.000619509564353677
"2019","Portugal","NCA",157.346,0.40447033988711
"2019","Portugal","NMC 111",3.65477273676932,0.00939488243140107
"2019","Portugal","NMC 532",45.400468899761,0.116705496720098
"2019","Portugal","NMC 622",34.7256897662322,0.0892651325268026
"2019","Rest of EU","NMC 811",69.0805811672392,0.39956123344255
"2019","Rest of EU","LFP",1.7812,0.0103024389341036
"2019","Rest of EU","LMO",0.2265,0.0013100732195006
"2019","Rest of EU","NCA",57.277,0.33128946487124
"2019","Rest of EU","NMC 111",6.96988325808802,0.0403137192029435
"2019","Rest of EU","NMC 532",21.2796559007266,0.123081268502118
"2019","Rest of EU","NMC 622",16.2762796739461,0.0941418018275443
"2019","Rest of Middle East/Africa","NMC 811",8.17637766465819,0.506889288283574
"2019","Rest of Middle East/Africa","LMO",0.0305,0.00189082793465795
"2019","Rest of Middle East/Africa","NCA",1.683,0.104336505378011
"2019","Rest of Middle East/Africa","NMC 111",1.79550175847958,0.111310979726579
"2019","Rest of Middle East/Africa","NMC 532",2.51866009634595,0.156142716986203
"2019","Rest of Middle East/Africa","NMC 622",1.92646048051628,0.119429681690975
"2019","Rest of South America","NMC 811",12.9943990198222,0.403301014578545
"2019","Rest of South America","LFP",11.5548,0.358620860891183
"2019","Rest of South America","LMO",0.0427,0.00132525969813874
"2019","Rest of South America","NCA",0.495,0.0153630808098051
"2019","Rest of South America","NMC 111",0.0687437307725419,0.00213356664853746
"2019","Rest of South America","NMC 532",4.00280853325667,0.124233274671918
"2019","Rest of South America","NMC 622",3.0616487161486,0.0950229427018725
"2019","Rest of South Asia/Oceania","NMC 811",3.56012706108266,0.295593412577438
"2019","Rest of South Asia/Oceania","NCA",6.546,0.543507140484889
"2019","Rest of South Asia/Oceania","NMC 111",0.00239555461477382,0.000198900250313336
"2019","Rest of South Asia/Oceania","NMC 532",1.09666533695336,0.0910549100758349
"2019","Rest of South Asia/Oceania","NMC 622",0.838812047349211,0.0696456366115253
"2019","Romania","NMC 811",33.1967244070759,0.515348250003895
"2019","Romania","LMO",0.0225,0.000349291559097803
"2019","Romania","NCA",5.809,0.0901793185244062
"2019","Romania","NMC 111",7.57085226101346,0.117530435108823
"2019","Romania","NMC 532",10.0953449801411,0.15672083501083
"2019","Romania","NMC 622",7.72167835176951,0.119871869792948
"2019","Russia","NMC 811",11.32402729069,0.453187685470335
"2019","Russia","LMO",0.0305,0.00122061030515258
"2019","Russia","NCA",7.469,0.298909454727364
"2019","Russia","NMC 111",0.00761976338726166,0.000304943006993963
"2019","Russia","NMC 532",3.48826544427797,0.139600417980109
"2019","Russia","NMC 622",2.66808750164478,0.106776888510046
"2019","Singapore","NMC 811",31.5062826998978,0.622456983955622
"2019","Singapore","LFP",0.574,0.0113402876560771
"2019","Singapore","NCA",1.386,0.0273826458036984
"2019","Singapore","NMC 111",0.0212000919127747,0.000418841708407908
"2019","Singapore","NMC 532",9.70522892593716,0.191742313219874
"2019","Singapore","NMC 622",7.42328828225231,0.14665892765632
"2019","Slovakia","NMC 811",5.51667219054192,0.619467990628479
"2019","Slovakia","NMC 111",0.591362443488862,0.0664041820772401
"2019","Slovakia","NMC 532",1.5850783496969,0.177988697961585
"2019","Slovakia","NMC 622",1.21238701627232,0.136139129332696
"2019","South Africa","NMC 811",5.53639257407361,0.647531295213288
"2019","South Africa","NMC 111",0.00372535321140709,0.000435713825895566
"2019","South Africa","NMC 532",1.70543627336326,0.19946623080272
"2019","South Africa","NMC 622",1.30444579935172,0.152566760158096
"2019","South Korea","NMC 811",1001.953319977,0.571137601767555
"2019","South Korea","LMO",28.7294,0.0163764521650544
"2019","South Korea","NCA",198.866,0.11335842503692
"2019","South Korea","NMC 111",0.648699981126427,0.000369774663250489
"2019","South Korea","NMC 532",296.969553103183,0.169279820701854
"2019","South Korea","NMC 622",227.144626938688,0.129477925665366
"2019","Spain","NMC 721",0.062,0.00011212203796633
"2019","Spain","NMC 811",228.897049520851,0.413941994786418
"2019","Spain","LFP",0.84,0.00151907277244706
"2019","Spain","LMO",4.295,0.00776716375911918
"2019","Spain","NCA",160.849,0.290882543303972
"2019","Spain","NMC 111",34.7952234547528,0.0629243768587217
"2019","Spain","NMC 532",69.8239918506616,0.126271101052268
"2019","Spain","NMC 622",53.4066351737341,0.0965816254290867
"2019","Sweden","NMC 811",310.513774727719,0.30917255327436
"2019","Sweden","LFP",0.14,0.000139395289295507
"2019","Sweden","LMO",1.2825,0.00127696041801063
"2019","Sweden","NCA",507.856,0.505662386003279
"2019","Sweden","NMC 111",25.2998998548532,0.0251906204243901
"2019","Sweden","NMC 532",90.2307037389032,0.0898409646501543
"2019","Sweden","NMC 622",69.0152216785244,0.0687171199405104
"2019","Switzerland","NMC 811",227.482370801597,0.26758624361504
"2019","Switzerland","LFP",0.77,0.00090574670405244
"2019","Switzerland","LMO",0.3825,0.000449932615974102
"2019","Switzerland","NCA",473.845,0.557381229846401
"2019","Switzerland","NMC 111",24.1774197401544,0.0284397639508276
"2019","Switzerland","NMC 532",69.9596288876074,0.082293121145042
"2019","Switzerland","NMC 622",53.5103805706416,0.0629439621226628
"2019","Thailand","NMC 811",28.2978557141121,0.640449020788153
"2019","Thailand","LFP",0.246,0.00556757588651198
"2019","Thailand","NCA",0.37,0.00837399625207087
"2019","Thailand","NMC 111",0.318506247612793,0.00720856790208292
"2019","Thailand","NMC 532",8.47200900737626,0.191742085608863
"2019","Thailand","NMC 622",6.48002903089887,0.146658753562318
"2019","Turkey","NMC 811",8.05049758086873,0.48460190342684
"2019","Turkey","NCA",4.18,0.251616243092592
"2019","Turkey","NMC 111",0.00541705571182921,0.000326081149960224
"2019","Turkey","NMC 532",2.4798838610779,0.1492772871843
"2019","Turkey","NMC 622",1.89680150234154,0.114178485146307
"2019","United Arab Emirates","NMC 811",3.28557379191222,0.241582755541259
"2019","United Arab Emirates","LMO",0.0122,0.000897045631681887
"2019","United Arab Emirates","NCA",8.514,0.626020205585212
"2019","United Arab Emirates","NMC 111",0.0022108119525941,0.000162557311847921
"2019","United Arab Emirates","NMC 532",1.012091655093,0.0744174096772844
"2019","United Arab Emirates","NMC 622",0.774123741042178,0.0569200262527153
"2019","United Kingdom","NMC 811",800.062083532363,0.329481818249431
"2019","United Kingdom","LFP",13.16,0.00541955532877984
"2019","United Kingdom","LMO",5.9625,0.00245547862065728
"2019","United Kingdom","NCA",1035.33,0.4263699254214
"2019","United Kingdom","NMC 111",138.771949441868,0.0571491077570547
"2019","United Kingdom","NMC 532",246.451977518409,0.101493930702752
"2019","United Kingdom","NMC 622",188.50498950736,0.0776301839199242
"2019","United States","NMC 811",2009.30171700903,0.115048149840272
"2019","United States","NCA",14187.28,0.812332115903208
"2019","United States","NMC 111",175.987356823249,0.010076644849502
"2019","United States","NMC 532",618.914791577375,0.0354376851803758
"2019","United States","NMC 622",473.392534590348,0.0271054042266425
"2019","Uruguay","NMC 811",0.407944715984372,0.363263326789289
"2019","Uruguay","LFP",0.432,0.384683882457703
"2019","Uruguay","LMO",0.061,0.0543187889581478
"2019","Uruguay","NMC 111",0.000274499710314207,0.000244434292354592
"2019","Uruguay","NMC 532",0.125663725405714,0.111900022623075
"2019","Uruguay","NMC 622",0.0961170588996004,0.0855895448794304
"2019","Western Europe non EU","NMC 811",33.123253687883,0.526608505161958
"2019","Western Europe non EU","NCA",5.505,0.087520985958486
"2019","Western Europe non EU","NMC 111",7.04132522892357,0.111946181015396
"2019","Western Europe non EU","NMC 532",9.7625156274237,0.155208899754269
"2019","Western Europe non EU","NMC 622",7.46710545576972,0.118715428109892
"2020","Algeria","NMC 811",0.0690268360697365,0.647531295213288
"2020","Algeria","NMC 111",4.64470938404673e-05,0.000435713825895566
"2020","Algeria","NMC 532",0.02126310020357,0.19946623080272
"2020","Algeria","NMC 622",0.016263616632853,0.152566760158096
"2020","Argentina","NMC 811",0.691563423287792,0.622581403752063
"2020","Argentina","LFP",0.0428,0.0385307886208138
"2020","Argentina","NMC 111",0.000465342366056464,0.000418925428570818
"2020","Argentina","NMC 532",0.213029934497305,0.19178063962667
"2020","Argentina","NMC 622",0.162941299848846,0.146688242571882
"2020","Australia","NMC 811",67.3444850116429,0.18628257414541
"2020","Australia","NCA",257.516,0.712318809110144
"2020","Australia","NMC 111",0.0453150657494081,0.000125346672320812
"2020","Australia","NMC 532",20.7448669893214,0.0573826828196375
"2020","Australia","NMC 622",15.8672329332863,0.0438905872524881
"2020","Austria","NMC 721",103.478,0.107684344320998
"2020","Austria","NMC 811",391.841653747897,0.407769879215851
"2020","Austria","LFP",2.046,0.00212916918070278
"2020","Austria","LMO",0.09,9.36584683593596e-05
"2020","Austria","NCA",241.924,0.251758125548552
"2020","Austria","NMC 111",14.6119393396903,0.0152059095368363
"2020","Austria","NMC 532",117.25849769241,0.122025014399896
"2020","Austria","NMC 622",89.6881092200024,0.0933338993288043
"2020","Belgium","NMC 721",59.148,0.0605822669964611
"2020","Belgium","NMC 811",434.461648043704,0.444996814118925
"2020","Belgium","LFP",9.1306,0.00935200593490715
"2020","Belgium","LMO",1.1207,0.00114787561072114
"2020","Belgium","NCA",231.104,0.236707990666635
"2020","Belgium","NMC 111",6.80590976077236,0.00697094478732893
"2020","Belgium","NMC 532",132.901437376883,0.136124135446334
"2020","Belgium","NMC 622",101.653004818641,0.104117966438687
"2020","Brazil","NMC 811",30.4524255169381,0.629227847405042
"2020","Brazil","LFP",1.168,0.0241339766305415
"2020","Brazil","NCA",0.2,0.00413253024495573
"2020","Brazil","NMC 111",0.0204909676611296,0.00042339771804014
"2020","Brazil","NMC 532",9.38059763530573,0.193828017218306
"2020","Brazil","NMC 622",7.17498588009501,0.148254230783115
"2020","Canada","NMC 811",520.194316816324,0.213030288969335
"2020","Canada","NCA",1631.584,0.668167259352181
"2020","Canada","NMC 111",33.861749558162,0.013867084011088
"2020","Canada","NMC 532",145.188477407838,0.0594576724453728
"2020","Canada","NMC 622",111.051056217676,0.0454776952220231
"2020","Chile","NMC 811",5.07055856029718,0.645018961760717
"2020","Chile","LMO",0.0305,0.00387986414115073
"2020","Chile","NMC 111",0.00341190068505782,0.00043402331544667
"2020","Chile","NMC 532",1.56194026692378,0.198692328926458
"2020","Chile","NMC 622",1.19468927209399,0.151974821856227
"2020","China","NMCA 89:4:4:3",7329.79,0.133054370656041
"2020","China","NMC 811",29086.6757788171,0.527997301454315
"2020","China","LFP",5999.19718,0.108900719560369
"2020","China","NCA",1653.048,0.0300070344858757
"2020","China","NMC 111",26.8163093862948,0.00048678436472411
"2020","China","NMC 532",6228.85730752644,0.113069636232308
"2020","China","NMC 622",4764.29807227013,0.0864841532463673
"2020","Colombia","NMC 811",19.2193763732256,0.516861093060218
"2020","Colombia","LFP",4.2959,0.115528387943461
"2020","Colombia","LMO",0.6039,0.0162405068737764
"2020","Colombia","NCA",2.604,0.0700286138422151
"2020","Colombia","NMC 111",0.0129324220664063,0.000347787861341362
"2020","Colombia","NMC 532",5.92035719645554,0.15921444236504
"2020","Colombia","NMC 622",4.52833400825244,0.121779168053948
"2020","Czechia","NMC 721",60.355,0.323524414019052
"2020","Czechia","NMC 811",61.4591973375499,0.329443307177733
"2020","Czechia","NCA",31.06,0.166492723045841
"2020","Czechia","NMC 111",0.613726991808814,0.0032897964608172
"2020","Czechia","NMC 532",18.7360425789072,0.100431897877176
"2020","Czechia","NMC 622",14.3307330917341,0.0768178614193804
"2020","Denmark","NMC 721",108.128,0.117185425604573
"2020","Denmark","NMC 811",274.424391236106,0.297411762755984
"2020","Denmark","LFP",31.055,0.0336563461097035
"2020","Denmark","NCA",316.244,0.342734423413849
"2020","Denmark","NMC 111",44.9330867753558,0.0486969415646021
"2020","Denmark","NMC 532",83.8156303968107,0.09083651154526
"2020","Denmark","NMC 622",64.1084915917278,0.0694785890060284
"2020","Eastern Europe/Central Asia","NMC 811",33.1529210975208,0.561899631323284
"2020","Eastern Europe/Central Asia","LFP",1.1541,0.0195605196478056
"2020","Eastern Europe/Central Asia","NCA",5.84,0.0989805343931934
"2020","Eastern Europe/Central Asia","NMC 111",0.917201100856387,0.0155453861487655
"2020","Eastern Europe/Central Asia","NMC 532",10.1634826445833,0.172258038263151
"2020","Eastern Europe/Central Asia","NMC 622",7.77379515703952,0.1317558902238
"2020","Egypt","NMC 811",0.330240960558777,0.578355447563533
"2020","Egypt","LMO",0.061,0.106830122591944
"2020","Egypt","NMC 111",0.000222214051206739,0.000389166464460138
"2020","Egypt","NMC 532",0.101727777709387,0.178157228913113
"2020","Egypt","NMC 622",0.0778090476806289,0.136268034466951
"2020","Finland","NMC 721",30.876,0.119441322844758
"2020","Finland","NMC 811",94.0660224807393,0.363886842850249
"2020","Finland","NCA",77.164,0.298502728202906
"2020","Finland","NMC 111",5.71912497023348,0.0221239749954391
"2020","Finland","NMC 532",28.7149790667519,0.111081587161303
"2020","Finland","NMC 622",21.9633734822753,0.0849635439453444
"2020","France","NMC 721",259.594,0.0426481765133824
"2020","France","NMC 811",3400.64900308226,0.558685789900807
"2020","France","LFP",24.41,0.00401026983940948
"2020","France","LMO",9.4289,0.00154905503026661
"2020","France","NCA",534.244,0.0877698730063693
"2020","France","NMC 111",33.5122580726042,0.00550566152392755
"2020","France","NMC 532",1034.086776417,0.1698880381318
"2020","France","NMC 622",790.947262428136,0.129943136054037
"2020","Germany","NMC 721",1118.68,0.108685376974591
"2020","Germany","NMC 811",4784.67602296541,0.464855291287304
"2020","Germany","LFP",76.535,0.00743575940103542
"2020","Germany","LMO",2.3855,0.000231763298506174
"2020","Germany","NCA",1150.044,0.111732546999469
"2020","Germany","NMC 111",627.415627677751,0.0609565774072173
"2020","Germany","NMC 532",1435.28162390545,0.139444813851026
"2020","Germany","NMC 622",1097.81122545139,0.106657870780851
"2020","Greece","NMC 721",7.13,0.200052748831389
"2020","Greece","NMC 811",16.8901087381359,0.473900796791747
"2020","Greece","NCA",1.668,0.0468005589131496
"2020","Greece","NMC 111",0.798929430900936,0.0224162733203408
"2020","Greece","NMC 532",5.18652093333233,0.145522828833755
"2020","Greece","NMC 622",3.96704089763081,0.111306793309619
"2020","Hungary","NMC 721",12.09,0.0763535224930278
"2020","Hungary","NMC 811",87.8953677648458,0.555096851916137
"2020","Hungary","NCA",5.772,0.0364526494482842
"2020","Hungary","NMC 111",5.60714487720982,0.0354115188175108
"2020","Hungary","NMC 532",26.6182498884229,0.168105636193609
"2020","Hungary","NMC 622",20.3596374695215,0.128579821131431
"2020","India","NMC 811",43.0935962152215,0.292133434760649
"2020","India","LFP",80.9628,0.54885047731257
"2020","India","NMC 111",0.0289970165416454,0.000196572084581099
"2020","India","NMC 532",13.2745973396595,0.0899890948189081
"2020","India","NMC 622",10.1534094285774,0.0688304210232926
"2020","Indonesia","NMC 811",3.46558749198152,0.301749019763302
"2020","Indonesia","LFP",5.533,0.481758815846757
"2020","Indonesia","NCA",0.6,0.0522420548541576
"2020","Indonesia","NMC 111",0.00233194039619307,0.000203042263490907
"2020","Indonesia","NMC 532",1.06754326725616,0.0929510898786381
"2020","Indonesia","NMC 622",0.816537300366129,0.0710959773936551
"2020","Ireland","NMC 721",22.196,0.0850832202519224
"2020","Ireland","NMC 811",117.214689404883,0.449315337691309
"2020","Ireland","LFP",0.14,0.000536657543488427
"2020","Ireland","LMO",0.0183,7.0148807470273e-05
"2020","Ireland","NCA",57.728,0.221286904789285
"2020","Ireland","NMC 111",6.33584780880412,0.0242870037213525
"2020","Ireland","NMC 532",32.4335482211147,0.124326487963978
"2020","Ireland","NMC 622",24.8076145651987,0.0950942392311946
"2020","Israel","NMCA 89:4:4:3",0.33,0.00345006037605658
"2020","Israel","NMC 811",59.8296253181746,0.625502483710745
"2020","Israel","LFP",2.524,0.0263877345126267
"2020","Israel","NCA",0.4,0.00418189136491707
