"Powertrain","Country","chemistry","share_units","year","ratio2024"
"PHEV","Australia","NMC 622",0.141152569046804,2033,0.513908808674667
"PHEV","Australia","NMC 622",0.128879477573663,2034,0.464057132107058
"PHEV","Australia","NMC 622",0.11711753418796,2035,0.416834920381327
"PHEV","Australia","NMC 622",0.106333150315943,2036,0.374763395268579
"PHEV","Australia","NMC 622",0.0961101071383553,2037,0.335746655743773
"PHEV","Australia","NMC 622",0.0859054717998461,2038,0.297577796769361
"PHEV","Australia","NMC 622",0.0755167543620569,2039,0.259426940755945
"PHEV","Australia","NMC 622",0.0654036174292991,2040,0.222905293798274
"PHEV","Australia","NMC 622",0.0579699853869294,2041,0.19574213752669
"PHEV","Australia","NMC 622",0.0513249629851977,2042,0.17161554952401
"PHEV","Australia","NMC 622",0.0453966236353308,2043,0.150222204224165
"PHEV","Australia","NMC 622",0.0401170216348696,2044,0.131283337454857
"PHEV","Australia","NMC 622",0.0354226176092204,2045,0.114543941796782
"PHEV","Australia","NMC 622",0.0312544856301792,2046,0.0997716782589567
"PHEV","Australia","NMC 622",0.0275583583723142,2047,0.0867556014967581
"PHEV","Australia","NMC 622",0.0242845540964442,2048,0.0753047747165289
"PHEV","Australia","NMC 622",0.0213878196609177,2049,0.065246833161613
"PHEV","Australia","NMC 622",0.0188271162529814,2050,0.0564265409815734
"PHEV","Australia","NMC 532",0.0824878827293688,2022,1.12398536180244
"PHEV","Australia","NMC 532",0.0941558741514937,2023,1.24409206727784
"PHEV","Australia","NMC 532",0.0778018023873921,2024,1
"PHEV","Australia","NMC 532",0.0594929697502816,2025,0.755130708713295
"PHEV","Australia","NMC 532",0.0427331050687173,2026,0.535545438025948
"PHEV","Australia","NMC 532",0.036405047617681,2027,0.451693814060249
"PHEV","Australia","NMC 532",0.0302100868492004,2028,0.37189665016137
"PHEV","Australia","NMC 532",0.025097346325286,2029,0.308241882827897
"PHEV","Australia","NMC 532",0.0206831287555177,2030,0.253429342165341
"PHEV","Australia","NMC 532",0.0180604982080887,2031,0.219709352740119
"PHEV","Australia","NMC 532",0.0163704468379507,2032,0.197240126782256
"PHEV","Australia","NMC 532",0.0153107968855486,2033,0.182805967701625
"PHEV","Australia","NMC 532",0.0143914307197111,2034,0.169936611904538
"PHEV","Australia","NMC 532",0.0132021299143736,2035,0.15409249105644
"PHEV","Australia","NMC 532",0.0126574984950046,2036,0.146295735825421
"PHEV","Australia","NMC 532",0.0119627487232034,2037,0.137046804559558
"PHEV","Australia","NMC 532",0.011270080403567,2038,0.128027130075728
"PHEV","Australia","NMC 532",0.0104961520473041,2039,0.118248916668405
"PHEV","Australia","NMC 532",0.00965771414791705,2040,0.107941452855695
"PHEV","Australia","NMC 532",0.00903443969351867,2041,0.100040915652479
"PHEV","Australia","NMC 532",0.00844213187842944,2042,0.0925710994557013
"PHEV","Australia","NMC 532",0.00788083973634228,2043,0.0855221029932087
"PHEV","Australia","NMC 532",0.00735026640466109,2044,0.0788822528194897
"PHEV","Australia","NMC 532",0.00684984119843273,2045,0.0726385683382575
"PHEV","Australia","NMC 532",0.00637878057846358,2046,0.0667771506651163
"PHEV","Australia","NMC 532",0.00593613960172122,2047,0.0612835036867979
"PHEV","Australia","NMC 532",0.00552085512616762,2048,0.0561427950625988
"PHEV","Australia","NMC 532",0.00513178184375845,2049,0.0513400643882017
"PHEV","Australia","NMC 532",0.00476772208050869,2050,0.046860385260345
"PHEV","Austria","NMC 811",0.265972042967732,2022,0.915486817373781
"PHEV","Austria","NMC 811",0.290438525452834,2023,0.888992420748176
"PHEV","Austria","NMC 811",0.355665310015039,2024,1
"PHEV","Austria","NMC 811",0.434591386864833,2025,1.18746411914938
"PHEV","Austria","NMC 811",0.503855485188221,2026,1.34315936097992
"PHEV","Austria","NMC 811",0.540259983117506,2027,1.41089517713085
"PHEV","Austria","NMC 811",0.579479653031082,2028,1.48212803024089
"PHEV","Austria","NMC 811",0.606686708839937,2029,1.54756086230936
"PHEV","Austria","NMC 811",0.633478663740481,2030,1.61323796724091
"PHEV","Austria","NMC 811",0.658525503856485,2031,1.65378092305534
"PHEV","Austria","NMC 811",0.682363062933328,2032,1.69150362841649
"PHEV","Austria","NMC 811",0.705497187072525,2033,1.72003069178444
"PHEV","Austria","NMC 811",0.729779418444435,2034,1.74948671634458
"PHEV","Austria","NMC 811",0.753813411793384,2035,1.78438223184772
"PHEV","Austria","NMC 811",0.773782910771989,2036,1.81102907113152
"PHEV","Austria","NMC 811",0.792734552591539,2037,1.83561936395619
"PHEV","Austria","NMC 811",0.811447131714539,2038,1.85797093507114
"PHEV","Austria","NMC 811",0.830382877813482,2039,1.87772671108129
"PHEV","Austria","NMC 811",0.849288154737967,2040,1.89967810941871
"PHEV","Austria","NMC 811",0.863404872479625,2041,1.914205585471
"PHEV","Austria","NMC 811",0.876168524070936,2042,1.92577482445329
"PHEV","Austria","NMC 811",0.887685907042607,2043,1.93431685781573
"PHEV","Austria","NMC 811",0.89806036665238,2044,1.93975871778864
"PHEV","Austria","NMC 811",0.907391062450895,2045,1.94202512848511
"PHEV","Austria","NMC 811",0.915772298268144,2046,1.94104058126611
"PHEV","Austria","NMC 811",0.923292986568136,2047,1.93673178426563
"PHEV","Austria","NMC 811",0.930036276735322,2048,1.92903046020262
"PHEV","Austria","NMC 811",0.93607934945926,2049,1.91787644953352
"PHEV","Austria","NMC 811",0.941493362904306,2050,1.90322105736169
"PHEV","Austria","LFP",0.00651075878534187,2022,0.842157242988723
"PHEV","Austria","LFP",0.00825094730175045,2023,0.949058810219396
"PHEV","Austria","LFP",0.00946446417024279,2024,1
"PHEV","Austria","LFP",0.0095310798068126,2025,0.978649015627184
"PHEV","Austria","LFP",0.00957079418820901,2026,0.958771257837829
"PHEV","Austria","LFP",0.00967859225864507,2027,0.949838172331645
"PHEV","Austria","LFP",0.00981133538862411,2028,0.943020487073641
"PHEV","Austria","LFP",0.00968124564789666,2029,0.9280256368697
"PHEV","Austria","LFP",0.00952992347816261,2030,0.912013637893936
"PHEV","Austria","LFP",0.00960717064206619,2031,0.906663974894844
"PHEV","Austria","LFP",0.00958189237757979,2032,0.892594464221044
"PHEV","Austria","LFP",0.00968760573676781,2033,0.887570465395129
"PHEV","Austria","LFP",0.00973478558118092,2034,0.876982455362227
"PHEV","Austria","LFP",0.00967312717698089,2035,0.860471329270292
"PHEV","Austria","LFP",0.00963231860278561,2036,0.84719347761622
"PHEV","Austria","LFP",0.00960409072481013,2037,0.835711874506837
"PHEV","Austria","LFP",0.00960754393542064,2038,0.826678308697495
"PHEV","Austria","LFP",0.0096566779637728,2039,0.820591896440027
"PHEV","Austria","LFP",0.00966620045437764,2040,0.812505342269004
"PHEV","Austria","LFP",0.0095939192901184,2041,0.79931068987538
"PHEV","Austria","LFP",0.00950495462276568,2042,0.785079038896709
"PHEV","Austria","LFP",0.00940161712316625,2043,0.769868107852414
"PHEV","Austria","LFP",0.00928601971375359,2044,0.753732531254131
"PHEV","Austria","LFP",0.00916008288258159,2045,0.736724695224067
"PHEV","Austria","LFP",0.00902554099838701,2046,0.718895612557341
"PHEV","Austria","LFP",0.00888395014985318,2047,0.700295818144888
"PHEV","Austria","LFP",0.00873669752804328,2048,0.680976262530857
"PHEV","Austria","LFP",0.00858501209085701,2049,0.660989178768165
"PHEV","Austria","LFP",0.00842997612357613,2050,0.640388895549681
"PHEV","Austria","LMO",0.0317669859659294,2022,1.29715924008819
"PHEV","Austria","LMO",0.0340855553992447,2023,1.23769998780194
"PHEV","Austria","LMO",0.0299806007877256,2024,1
"PHEV","Austria","LMO",0.0280037432685067,2025,0.907729908228056
"PHEV","Austria","LMO",0.0235606744142363,2026,0.745092937278231
"PHEV","Austria","LMO",0.0206428061809862,2027,0.639531381216198
"PHEV","Austria","LMO",0.0182408314067251,2028,0.553469043886857
"PHEV","Austria","LMO",0.017918535303186,2029,0.542234243067716
"PHEV","Austria","LMO",0.0167722053028647,2030,0.506708032556435
"PHEV","Austria","LMO",0.0166968157582036,2031,0.497439433542796
"PHEV","Austria","LMO",0.0164477916044997,2032,0.483688982560466
"PHEV","Austria","LMO",0.0165789030337895,2033,0.479510231147361
"PHEV","Austria","LMO",0.016513271832843,2034,0.469627310714108
"PHEV","Austria","LMO",0.0153663253338077,2035,0.431514337667357
"PHEV","Austria","LMO",0.0150615561607067,2036,0.418193530488684
"PHEV","Austria","LMO",0.0149763472507683,2037,0.411397757771563
"PHEV","Austria","LMO",0.0149353383838844,2038,0.40569058567238
"PHEV","Austria","LMO",0.0149146912907058,2039,0.400100822227815
"PHEV","Austria","LMO",0.0148752832273341,2040,0.394722035265752
"PHEV","Austria","LMO",0.0146708450017743,2041,0.385860559163759
"PHEV","Austria","LMO",0.014443044118175,2042,0.376597794303146
"PHEV","Austria","LMO",0.0141958327032351,2043,0.36696981327414
"PHEV","Austria","LMO",0.0139327721513533,2044,0.357010421253456
"PHEV","Austria","LMO",0.0136570518660795,2045,0.346751607572197
"PHEV","Austria","LMO",0.0133715089889862,2046,0.336223999811149
"PHEV","Austria","LMO",0.013078649830064,2047,0.325457311083005
"PHEV","Austria","LMO",0.0127806729387659,2048,0.314480770172552
"PHEV","Austria","LMO",0.0124794933485807,2049,0.303323523531059
"PHEV","Austria","LMO",0.0121767673692593,2050,0.292014997692901
"PHEV","Austria","NMC 111",0.175419313495596,2022,2.0391583266382
"PHEV","Austria","NMC 111",0.137498662221713,2023,1.42134577233358
"PHEV","Austria","NMC 111",0.105313506686873,2024,1
"PHEV","Austria","NMC 111",0.0850630243046225,2025,0.784942120917035
"PHEV","Austria","NMC 111",0.0655281781173021,2026,0.589938962288129
"PHEV","Austria","NMC 111",0.0507809768188837,2027,0.447868412189118
"PHEV","Austria","NMC 111",0.0327686334268042,2028,0.283050087597245
"PHEV","Austria","NMC 111",0.0272732966420348,2029,0.234951557130523
"PHEV","Austria","NMC 111",0.0217421529086452,2030,0.186993462092532
"PHEV","Austria","NMC 111",0.0175060536627629,2031,0.148474225382092
"PHEV","Austria","NMC 111",0.013506767951867,2032,0.113074921942537
"PHEV","Austria","NMC 111",0.00985228668421253,2033,0.0811213901924757
"PHEV","Austria","NMC 111",0.00612298115803524,2034,0.0495723372254594
"PHEV","Austria","NMC 111",0.00461081525725944,2035,0.0368603271710418
"PHEV","Austria","NMC 111",0.00370534267621657,2036,0.0292881608098585
"PHEV","Austria","NMC 111",0.00283667750617482,2037,0.0221831002286123
"PHEV","Austria","NMC 111",0.0020124040400943,2038,0.0155614944122686
"PHEV","Austria","NMC 111",0.00122744693191095,2039,0.00937376707033567
"PHEV","Austria","NMC 111",0.000458978016830503,2040,0.00346716308946823
"PHEV","Austria","NMC 111",0.000297283305822612,2041,0.00222588149949233
"PHEV","Austria","NMC 111",0.000192204203831131,2042,0.00142671810989412
"PHEV","Austria","NMC 111",0.000124066282207474,2043,0.000913018324782449
"PHEV","Austria","NMC 111",7.99685427486696e-05,2044,0.000583336025251147
"PHEV","Austria","NMC 111",5.14786746477317e-05,2045,0.000372087550277645
"PHEV","Austria","NMC 111",3.31008823315889e-05,2046,0.000236943128100393
"PHEV","Austria","NMC 111",2.12623279888604e-05,2047,0.00015062539218405
"PHEV","Austria","NMC 111",1.36455289068708e-05,2048,9.55843969461224e-05
"PHEV","Austria","NMC 111",8.75028821174515e-06,2049,6.05463202535383e-05
"PHEV","Austria","NMC 111",5.60720151602807e-06,2050,3.82803209108023e-05
"PHEV","Austria","NMC 622",0.429697536161868,2022,1.31228151740801
"PHEV","Austria","NMC 622",0.416915106864087,2023,1.13224264953972
"PHEV","Austria","NMC 622",0.400860685992606,2024,1
"PHEV","Austria","NMC 622",0.366105302895175,2025,0.887551256536353
"PHEV","Austria","NMC 622",0.341725439361588,2026,0.808252219159989
"PHEV","Austria","NMC 622",0.330631617555918,2027,0.766098078129924
"PHEV","Austria","NMC 622",0.319342601933952,2028,0.724690272248774
"PHEV","Austria","NMC 622",0.304901072566046,2029,0.690065399746081
"PHEV","Austria","NMC 622",0.290856398026406,2030,0.657193269162947
"PHEV","Austria","NMC 622",0.273382329993079,2031,0.609149457799787
"PHEV","Austria","NMC 622",0.256016299294369,2032,0.563083863952814
"PHEV","Austria","NMC 622",0.237573014891983,2033,0.513908808674667
"PHEV","Austria","NMC 622",0.218174691584946,2034,0.464057132107058
"PHEV","Austria","NMC 622",0.198468698689851,2035,0.416834920381327
"PHEV","Austria","NMC 622",0.180469092431759,2036,0.374763395268579
"PHEV","Austria","NMC 622",0.163421356206985,2037,0.335746655743773
"PHEV","Austria","NMC 622",0.146478469918225,2038,0.297577796769361
"PHEV","Austria","NMC 622",0.129304319465252,2039,0.259426940755945
"PHEV","Austria","NMC 622",0.112317489744847,2040,0.222905293798274
"PHEV","Austria","NMC 622",0.0995089628696796,2041,0.19574213752669
"PHEV","Austria","NMC 622",0.0880016337532501,2042,0.17161554952401
"PHEV","Austria","NMC 622",0.0776994233421891,2043,0.150222204224165
"PHEV","Austria","NMC 622",0.0685045446651251,2044,0.131283337454857
"PHEV","Austria","NMC 622",0.0603203334713877,2045,0.114543941796782
"PHEV","Austria","NMC 622",0.0530532656450766,2046,0.0997716782589567
"PHEV","Austria","NMC 622",0.0466143399519043,2047,0.0867556014967581
"PHEV","Austria","NMC 622",0.0409199669518096,2048,0.0753047747165289
"PHEV","Austria","NMC 622",0.0358924771793732,2049,0.065246833161613
"PHEV","Austria","NMC 622",0.0314603401681281,2050,0.0564265409815734
"PHEV","Austria","NMC 532",0.0906333626235332,2022,1.12398536180244
"PHEV","Austria","NMC 532",0.112811202760371,2023,1.24409206727784
"PHEV","Austria","NMC 532",0.0987154323475128,2024,1
"PHEV","Austria","NMC 532",0.0767054628600499,2025,0.755130708713295
"PHEV","Austria","NMC 532",0.055759428730443,2026,0.535545438025948
"PHEV","Austria","NMC 532",0.0480060240680614,2027,0.451693814060249
"PHEV","Austria","NMC 532",0.040356944812813,2028,0.37189665016137
"PHEV","Austria","NMC 532",0.0335391410008997,2029,0.308241882827897
"PHEV","Austria","NMC 532",0.0276206565434406,2030,0.253429342165341
"PHEV","Austria","NMC 532",0.0242821260874025,2031,0.219709352740119
"PHEV","Austria","NMC 532",0.0220841858383568,2032,0.197240126782256
"PHEV","Austria","NMC 532",0.0208110025807222,2033,0.182805967701625
"PHEV","Austria","NMC 532",0.0196748513985594,2034,0.169936611904538
"PHEV","Austria","NMC 532",0.0180676217487177,2035,0.15409249105644
"PHEV","Austria","NMC 532",0.0173487793565434,2036,0.146295735825421
"PHEV","Austria","NMC 532",0.0164269757197222,2037,0.137046804559558
"PHEV","Austria","NMC 532",0.0155191120078366,2038,0.128027130075728
"PHEV","Austria","NMC 532",0.0145139865348768,2039,0.118248916668405
"PHEV","Austria","NMC 532",0.0133938938186434,2040,0.107941452855695
"PHEV","Austria","NMC 532",0.01252411705298,2041,0.100040915652479
"PHEV","Austria","NMC 532",0.0116896392310423,2042,0.0925710994557013
"PHEV","Austria","NMC 532",0.0108931535065949,2043,0.0855221029932087
"PHEV","Austria","NMC 532",0.0101363282746393,2044,0.0788822528194897
"PHEV","Austria","NMC 532",0.00941999065440837,2045,0.0726385683382575
"PHEV","Austria","NMC 532",0.0087442852170746,2046,0.0667771506651163
"PHEV","Austria","NMC 532",0.00810881117205374,2047,0.0612835036867979
"PHEV","Austria","NMC 532",0.00751274031715208,2048,0.0561427950625988
"PHEV","Austria","NMC 532",0.00695491763371775,2049,0.0513400643882017
"PHEV","Austria","NMC 532",0.00643394623321406,2050,0.046860385260345
"PHEV","Azerbaijan","NMC 811",0.311233416541998,2022,0.915486817373781
"PHEV","Azerbaijan","NMC 811",0.316587654107571,2023,0.888992420748176
"PHEV","Azerbaijan","NMC 811",0.365492937513413,2024,1
"PHEV","Azerbaijan","NMC 811",0.434762774822128,2025,1.18746411914938
"PHEV","Azerbaijan","NMC 811",0.491129408122815,2026,1.34315936097992
"PHEV","Azerbaijan","NMC 811",0.516723052843812,2027,1.41089517713085
"PHEV","Azerbaijan","NMC 811",0.542555274454464,2028,1.48212803024089
"PHEV","Azerbaijan","NMC 811",0.565247640146996,2029,1.54756086230936
"PHEV","Azerbaijan","NMC 811",0.587092352708393,2030,1.61323796724091
"PHEV","Azerbaijan","NMC 811",0.605923645149475,2031,1.65378092305534
"PHEV","Azerbaijan","NMC 811",0.624388479467257,2032,1.69150362841649
"PHEV","Azerbaijan","NMC 811",0.641041070426864,2033,1.72003069178444
"PHEV","Azerbaijan","NMC 811",0.658836525605097,2034,1.74948671634458
"PHEV","Azerbaijan","NMC 811",0.677814305888747,2035,1.78438223184772
"PHEV","Azerbaijan","NMC 811",0.693805502626307,2036,1.81102907113152
"PHEV","Azerbaijan","NMC 811",0.70891480802536,2037,1.83561936395619
"PHEV","Azerbaijan","NMC 811",0.723454164026516,2038,1.85797093507114
"PHEV","Azerbaijan","NMC 811",0.737617940285633,2039,1.87772671108129
"PHEV","Azerbaijan","NMC 811",0.75210773069827,2040,1.89967810941871
"PHEV","Azerbaijan","NMC 811",0.763884020914986,2041,1.914205585471
"PHEV","Azerbaijan","NMC 811",0.774785958770034,2042,1.92577482445329
"PHEV","Azerbaijan","NMC 811",0.784877450105505,2043,1.93431685781573
"PHEV","Azerbaijan","NMC 811",0.794221052418521,2044,1.93975871778864
"PHEV","Azerbaijan","NMC 811",0.802877125618668,2045,1.94202512848511
"PHEV","Azerbaijan","NMC 811",0.810903208933867,2046,1.94104058126611
"PHEV","Azerbaijan","NMC 811",0.818353595174143,2047,1.93673178426563
"PHEV","Azerbaijan","NMC 811",0.825279071206375,2048,1.92903046020262
"PHEV","Azerbaijan","NMC 811",0.831726793953919,2049,1.91787644953352
"PHEV","Azerbaijan","NMC 811",0.837740273458543,2050,1.90322105736169
"PHEV","Azerbaijan","LFP",0.134831207362206,2022,0.842157242988723
"PHEV","Azerbaijan","LFP",0.159166677855731,2023,0.949058810219396
"PHEV","Azerbaijan","LFP",0.172124265323258,2024,1
"PHEV","Azerbaijan","LFP",0.168741509560185,2025,0.978649015627184
"PHEV","Azerbaijan","LFP",0.165099787021418,2026,0.958771257837829
"PHEV","Azerbaijan","LFP",0.163823355749432,2027,0.949838172331645
"PHEV","Azerbaijan","LFP",0.16257078659098,2028,0.943020487073641
"PHEV","Azerbaijan","LFP",0.159629849417247,2029,0.9280256368697
"PHEV","Azerbaijan","LFP",0.15630484198425,2030,0.912013637893936
"PHEV","Azerbaijan","LFP",0.156440571078991,2031,0.906663974894844
"PHEV","Azerbaijan","LFP",0.15516695829319,2032,0.892594464221044
"PHEV","Azerbaijan","LFP",0.155781403037796,2033,0.887570465395129
"PHEV","Azerbaijan","LFP",0.155532457525023,2034,0.876982455362227
"PHEV","Azerbaijan","LFP",0.153929675970843,2035,0.860471329270292
"PHEV","Azerbaijan","LFP",0.152847391652296,2036,0.84719347761622
"PHEV","Azerbaijan","LFP",0.151995629680465,2037,0.835711874506837
"PHEV","Azerbaijan","LFP",0.151590420348176,2038,0.826678308697495
"PHEV","Azerbaijan","LFP",0.151806169116566,2039,0.820591896440027
"PHEV","Azerbaijan","LFP",0.151491885088622,2040,0.812505342269004
"PHEV","Azerbaijan","LFP",0.15021647885267,2041,0.79931068987538
"PHEV","Azerbaijan","LFP",0.148748545883613,2042,0.785079038896709
"PHEV","Azerbaijan","LFP",0.147113888314204,2043,0.769868107852414
"PHEV","Azerbaijan","LFP",0.145336284194099,2044,0.753732531254131
"PHEV","Azerbaijan","LFP",0.143437457210124,2045,0.736724695224067
